,age,gender,amount,fraud,es_transportation,es_health,es_hyper,es_food,es_wellnessandbeauty,es_fashion,es_hotelservices,es_sportsandtoys,es_barsandrestaurants,es_home,es_tech,es_contents,es_otherservices,es_travel,es_leisure
82494,3,F,29.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249445,3,M,26.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561768,3,M,38.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324809,2,M,102.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236698,5,M,14.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583956,6,F,177.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
462375,2,M,71.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265996,3,F,69.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
566025,3,M,10.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395879,3,F,19.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266272,2,M,126.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198217,6,M,29.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509956,5,M,40.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261423,3,F,46.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214679,2,M,46.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536689,4,F,102.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62134,1,M,39.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380529,2,M,215.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549210,2,F,43.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52102,2,M,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507532,4,M,1.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529362,0,F,45.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245307,2,F,14.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286298,4,M,39.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156097,2,F,50.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492620,2,M,35.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150806,3,F,68.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344380,5,F,54.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114551,4,F,14.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68136,2,F,3.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192886,3,M,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19069,3,M,8.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15169,1,F,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119992,4,M,15.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451790,2,M,12.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374096,6,F,32.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512264,2,M,8.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372893,3,F,3.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460394,3,M,49.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129994,2,F,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73484,3,F,17.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130953,4,M,43.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133581,3,M,60.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262927,2,F,6.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406703,2,F,28.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417911,2,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460485,2,M,50.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541819,3,M,43.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277210,1,F,60.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
360031,2,M,32.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387623,3,M,48.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445411,2,M,38.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
503018,2,F,14.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87640,3,F,84.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30635,3,F,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184918,4,M,140.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413554,3,M,9.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32039,2,M,9.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298397,4,F,50.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351052,5,F,41.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162363,2,F,41.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428705,3,M,42.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150683,4,M,10.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314686,2,M,12.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32779,3,F,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518537,3,F,11.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212861,5,M,50.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175846,3,F,69.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238493,3,F,21.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61594,1,F,16.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76532,3,F,40.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559801,4,M,71.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395532,6,F,31.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154199,3,F,17.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277213,5,M,23.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209665,5,F,14.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
479186,1,M,56.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113357,4,M,7.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77029,3,F,40.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316765,3,M,17.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431349,3,M,9.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324129,6,M,22.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28428,1,F,8.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265158,3,F,14.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544017,4,F,12.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213747,3,M,34.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247520,1,M,22.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326634,2,F,33.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466205,4,M,44.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360488,4,M,37.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115528,2,F,17.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576183,6,F,20.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233553,4,F,34.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121208,4,M,47.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431232,1,F,27.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99672,2,M,75.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515071,3,M,46.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393140,6,M,40.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434869,3,M,14.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116964,3,F,1.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364695,2,F,61.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579687,4,M,35.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388207,4,F,62.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253889,3,M,75.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534980,3,M,40.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218455,2,F,42.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307117,4,F,52.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25881,2,M,18.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286552,2,M,29.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531434,2,F,42.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284556,3,F,13.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123809,3,F,66.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212520,2,M,44.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303606,1,M,45.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366099,3,F,32.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285493,3,M,45.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13207,3,M,52.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495016,4,M,28.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185574,2,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183871,2,M,2.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406714,3,M,9.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588869,2,F,45.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344601,3,M,28.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163458,2,F,61.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139414,2,M,5.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40549,1,F,12.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126897,2,F,22.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489350,2,M,20.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496374,3,F,3.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474855,2,F,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116254,1,M,3.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430018,2,M,24.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141053,3,M,29.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267563,2,F,26.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335751,2,F,101.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26218,5,F,14.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436245,3,M,52.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107926,1,F,60.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446912,3,F,26.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133299,1,F,21.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384618,2,F,22.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421453,2,M,13.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580959,1,F,37.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372759,3,M,2.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378971,3,F,32.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89940,5,M,27.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155180,2,F,20.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548170,5,F,3.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446143,4,M,43.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363163,3,F,21.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96781,5,F,38.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347701,3,M,3.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498087,2,M,16.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96359,4,F,55.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386222,2,M,17.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39208,2,F,37.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480106,2,M,3.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461065,3,F,43.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154375,3,M,26.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129611,3,M,18.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476535,5,F,2.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423689,4,F,22.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427713,2,M,6.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173935,1,F,27.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274442,4,F,4.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431635,5,F,47.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495867,4,F,32.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58804,3,M,124.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319357,3,F,25.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387115,4,M,29.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192219,2,F,236.1474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438356,4,M,223.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379455,3,M,3.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404095,4,M,56.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574577,4,F,25.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444572,4,F,22.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,F,20.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67840,3,F,30.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25574,2,F,32.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545788,3,F,26.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224800,2,M,13.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62915,2,U,1.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327400,2,M,67.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505631,4,F,41.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62249,2,F,26.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545996,1,M,12.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206747,2,F,19.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316280,3,F,86.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197504,2,F,33.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550330,3,F,55.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550203,5,M,45.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224505,2,M,20.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160861,2,F,55.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545315,3,M,18.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311940,4,M,7.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552658,3,M,10.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82433,1,F,39.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444216,0,F,14.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71140,1,F,48.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160899,3,M,28.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388412,4,F,3.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240739,2,M,52.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553843,2,F,29.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315074,2,F,15.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402919,4,F,18.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311689,2,M,161.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
575000,3,M,38.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321816,3,F,36.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344449,3,M,11.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455464,3,M,22.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269776,5,M,32.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229790,1,M,41.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495253,4,M,43.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155493,5,F,34.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267467,3,M,14.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75708,3,M,26.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209993,2,F,11.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378098,4,M,30.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568682,3,M,58.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88583,4,F,39.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551590,2,M,46.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238218,3,F,38.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457949,3,M,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301929,3,F,42.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433262,4,M,33.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358024,2,M,6.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305812,1,M,38.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167608,2,F,52.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43969,3,F,12.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566873,4,M,39.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170246,2,M,171.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401907,5,F,20.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307732,5,F,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440126,3,M,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366497,2,F,29.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379922,4,F,37.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360728,4,M,38.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422966,3,F,7.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579011,1,M,24.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67856,3,F,45.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158118,3,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22744,4,M,10.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93201,2,F,19.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551511,2,M,18.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389452,3,M,38.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127293,4,F,33.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433095,3,F,12.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537134,5,F,46.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449780,3,F,3.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448674,3,F,7.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62570,1,M,50.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354944,5,F,40.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198249,5,F,58.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113298,4,M,30.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152307,1,M,4.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360077,3,F,58.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221809,2,M,4.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385208,2,M,87.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
551898,4,M,119.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4469,2,M,60.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355608,5,F,42.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72296,3,M,10.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453442,2,F,1.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132955,4,M,51.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106265,2,F,24.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102602,2,M,19.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63524,5,M,27.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115409,4,F,27.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218881,2,M,25.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70159,1,M,26.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391890,2,F,71.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543355,1,F,8.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473193,3,M,78.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134018,2,F,16.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31721,4,F,28.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310190,2,F,3.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227465,2,F,3.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85630,1,F,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241716,4,F,3.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245417,5,M,89.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55084,0,F,7.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433308,2,F,34.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333840,2,M,34.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332518,2,M,67.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249523,2,F,26.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520828,2,F,7.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575955,3,F,23.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460395,1,F,38.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63364,2,F,34.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162296,6,M,34.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252419,3,M,17.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514902,4,M,30.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527575,6,M,26.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174547,2,M,4.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171249,3,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231660,4,F,27.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406076,4,M,32.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402905,4,F,12.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51760,1,F,6.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
545209,1,F,10.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302259,3,F,14.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162255,2,F,15.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
494683,5,F,46.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227537,4,F,17.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21469,3,F,38.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96747,2,M,7.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356754,4,F,16.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96050,3,M,19.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361739,2,F,10.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497005,3,F,18.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
389088,3,M,148.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484682,2,F,35.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87225,4,F,25.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574244,2,F,37.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83727,1,F,63.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400813,2,F,1.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582229,2,F,4.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440548,6,F,1.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208931,3,M,77.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107408,2,F,45.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451134,3,F,2.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393935,5,M,41.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
